Energy	total	scatter	capture	fission
73926.2	4.931602	0	0.02643029	0
73927.37	5.022656	0	0.02879107	0
73928.54	5.128418	0	0.03150956	0
73929.72	5.253494	0	0.03469653	0
73930.89	5.400323	0	0.03840516	0
73932.06	5.575849	0	0.04280003	0
73933.23	5.787946	0	0.04806441	0
73934.4	6.046973	0	0.05443826	0
73935.57	6.366447	0	0.06223312	0
73936.74	6.763754	0	0.07184766	0
73937.91	7.260777	0	0.08378114	0
73938.54	7.578891	0	0.09137581	0
73939.16	7.932304	0	0.09978095	0
73939.79	8.337489	0	0.1093818	0
73940.41	8.786855	0	0.1199917	0
73941.04	9.300518	0	0.1320782	0
73941.66	9.867788	0	0.1453823	0
73942.29	10.51268	0	0.1604588	0
73942.91	11.22009	0	0.1769467	0
73944.16	12.88513	0	0.2155817	0
73945.41	14.89318	0	0.2619163	0
73946.66	17.25434	0	0.3161048	0
73947.91	19.9488	0	0.3776101	0
73951.28	28.27848	0	0.5656697	0
73952.96	32.37993	0	0.6568892	0
73954.64	35.84928	0	0.7327944	0
73956.32	38.23399	0	0.7832614	0
73957.16	38.90762	0	0.7965018	0
73958	39.19852	0	0.8009713	0
73958.83	39.1003	0	0.7966024	0
73959.65	38.63165	0	0.7838712	0
73961.3	36.65629	0	0.7350739	0
73962.95	33.5593	0	0.6614238	0
73964.6	29.75103	0	0.5724498	0
73966.5	25.05676	0	0.4640852	0
73968.39	20.60226	0	0.362245	0
73969.34	18.5714	0	0.3161118	0
73970.29	16.71984	0	0.274222	0
73971.24	15.06129	0	0.2368494	0
73972.18	13.61283	0	0.2043424	0
73973	12.50139	0	0.1794952	0
73973.82	11.52377	0	0.1577205	0
73974.64	10.6699	0	0.138775	0
73975.45	9.936705	0	0.1225718	0
73976.27	9.294147	0	0.1084303	0
73977.09	8.739912	0	0.09628568	0
73977.91	8.262503	0	0.08587188	0
73978.72	7.855926	0	0.07704457	0
73979.54	7.50061	0	0.06936743	0
73980.36	7.193436	0	0.06276355	0
73981.18	6.926994	0	0.05706449	0
73981.99	6.697574	0	0.05218251	0
73982.81	6.494179	0	0.04787665	0
73983.63	6.315306	0	0.0441096	0
73985.26	6.01825	0	0.03790097	0
73986.73	5.802101	0	0.03342697	0
73988.19	5.623905	0	0.02977133	0
73989.66	5.472863	0	0.02669974	0
73991.12	5.345009	0	0.02412191	0
73992.59	5.234099	0	0.02190459	0
73994.05	5.138297	0	0.02000531	0
73995.51	5.054244	0	0.01835277	0
73996.97	4.979958	0	0.01690438	0
73999.9	4.854367	0	0.0144856	0
74002.82	4.753198	0	0.01256983	0
74005.75	4.669632	0	0.01101444	0
74008.67	4.600028	0	0.009741596	0
74011.6	4.540885	0	0.008679544	0
74014.53	4.49024	0	0.007787037	0
74017.46	4.446431	0	0.007029829	0
74020.38	4.408302	0	0.006383877	0
74023.31	4.374591	0	0.00582443	0
74026.23	4.344734	0	0.0053393	0
74029.16	4.317897	0	0.004912538	0
74032.08	4.293775	0	0.004537324	0
74037.93	4.251873	0	0.003907275	0
74043.78	4.216738	0	0.003404052	0
74049.63	4.186747	0	0.002996079	0
74055.48	4.160726	0	0.002660755	0
74061.34	4.13778	0	0.00238134	0
74067.19	4.117352	0	0.002146827	0
74073.04	4.098927	0	0.001947885	0
74078.89	4.08216	0	0.00177815	0
74084.75	4.066745	0	0.001632244	0
74090.6	4.052438	0	0.00150541	0
74102.3	4.026343	0	0.00129527	0
74114.01	4.002897	0	0.001130962	0
74125.71	3.981433	0	0.001000649	0
74137.42	3.961405	0	8.95E-04	0
74149.12	3.942477	0	8.10E-04	0
74162.21	3.922256	0	7.31E-04	0
74175.29	3.902795	0	6.67E-04	0
74188.37	3.88391	0	6.15E-04	0
74201.45	3.865341	0	5.71E-04	0
74227.62	3.828834	0	5.02E-04	0
74253.78	3.792665	0	4.52E-04	0
74279.95	3.756316	0	4.16E-04	0
74306.11	3.71947	0	3.89E-04	0
74332.27	3.681849	0	3.69E-04	0
74358.43	3.643169	0	3.55E-04	0
74402.5	3.575235	0	3.41E-04	0
74446.56	3.503152	0	3.35E-04	0
74507.15	3.395321	0	3.39E-04	0
74567.74	3.276355	0	3.53E-04	0
74628.33	3.143341	0	3.78E-04	0
74688.91	2.992553	0	4.14E-04	0
74749.5	2.82226	0	4.63E-04	0
74810.09	2.625613	0	5.31E-04	0
74840.39	2.516967	0	5.72E-04	0
74870.68	2.398043	0	6.22E-04	0
74900.97	2.270772	0	6.80E-04	0
74931.26	2.134167	0	7.46E-04	0
74964.31	1.969557	0	8.37E-04	0
74997.36	1.792462	0	9.43E-04	0
75030.41	1.596674	0	0.001077932	0
75063.46	1.383307	0	0.001246523	0
75079.99	1.269559	0	0.001347775	0
75096.51	1.151419	0	0.001462797	0
75113.04	1.029167	0	0.001593547	0
75129.56	0.9032556	0	0.001743241	0
75146.09	0.7743123	0	0.001916954	0
75162.61	0.6441357	0	0.002118974	0
75179.13	0.5147251	0	0.002354063	0
75195.65	0.3884457	0	0.002627796	0
75210.12	0.2846804	0	0.002909923	0
75217.35	0.2366315	0	0.003068733	0
75224.58	0.1920961	0	0.003240795	0
75231.81	0.1521202	0	0.003428091	0
75235.43	0.1341084	0	0.003527946	0
75239.04	0.1176658	0	0.003631807	0
75242.66	0.1028822	0	0.003740516	0
75246.27	0.09004085	0	0.003853767	0
75249.89	0.07928209	0	0.003972479	0
75253.5	0.07088468	0	0.004096275	0
75255.57	0.06721073	0	0.004169808	0
75257.63	0.06443956	0	0.004244902	0
75259.69	0.06260204	0	0.004321968	0
75261.75	0.06175185	0	0.004401069	0
75263.65	0.06189194	0	0.004475889	0
75265.54	0.06295889	0	0.004552144	0
75267.44	0.06501303	0	0.004630696	0
75269.33	0.06808385	0	0.004710777	0
75271.23	0.07225789	0	0.004793294	0
75273.12	0.07754759	0	0.00487744	0
75275.01	0.08403089	0	0.004963708	0
75276.9	0.09176967	0	0.005052164	0
75278.8	0.1008804	0	0.005143361	0
75280.69	0.1113357	0	0.005236411	0
75282.59	0.1233185	0	0.005332372	0
75284.48	0.1367783	0	0.005430309	0
75286.38	0.1519373	0	0.005531338	0
75288.27	0.1687192	0	0.005634475	0
75290.16	0.1872866	0	0.00574033	0
75292.05	0.2077309	0	0.005848987	0
75295.84	0.2547745	0	0.006075683	0
75299.63	0.310591	0	0.006314762	0
75303.42	0.3761009	0	0.006567029	0
75307.2	0.452104	0	0.006832615	0
75310.99	0.5401246	0	0.007113838	0
75314.77	0.6409495	0	0.007410196	0
75318.56	0.7565367	0	0.007724344	0
75322.34	0.887868	0	0.008055797	0
75325.75	1.021492	0	0.008371311	0
75329.16	1.170764	0	0.008703289	0
75332.57	1.336953	0	0.009052457	0
75335.97	1.520914	0	0.009418509	0
75339.38	1.725377	0	0.00980452	0
75342.79	1.95168	0	0.01021045	0
75346.2	2.201811	0	0.01063731	0
75349.6	2.477027	0	0.01108472	0
75353.01	2.781163	0	0.01155624	0
75356.42	3.115803	0	0.01205145	0
75359.83	3.483415	0	0.01257114	0
75363.23	3.885336	0	0.01311436	0
75370.04	4.807375	0	0.01427959	0
75376.85	5.904616	0	0.01554939	0
75381.49	6.764523	0	0.01647367	0
75386.12	7.721186	0	0.01744106	0
75390.76	8.785091	0	0.0184514	0
75395.39	9.95773	0	0.01949377	0
75404.66	12.64655	0	0.02164311	0
75413.93	15.74357	0	0.02377709	0
75423.2	19.15849	0	0.02574165	0
75432.47	22.72655	0	0.02734903	0
75441.74	26.20166	0	0.02840852	0
75451	29.29956	0	0.02877566	0
75458.42	31.34065	0	0.02853149	0
75465.84	32.89021	0	0.02783044	0
75473.26	33.90964	0	0.02673608	0
75480.67	34.41041	0	0.02534106	0
75493.98	34.19467	0	0.02239508	0
75507.28	32.95605	0	0.01931632	0
75520.59	31.16383	0	0.01643869	0
75533.89	29.17203	0	0.01392186	0
75547.2	27.19265	0	0.01179753	0
75560.5	25.3395	0	0.01004009	0
75573.8	23.65635	0	0.008595843	0
75587.1	22.15249	0	0.007410196	0
75596.6	21.18375	0	0.006694135	0
75606.1	20.29664	0	0.006069411	0
75615.6	19.48468	0	0.005522745	0
75625.1	18.74123	0	0.005042802	0
75634.6	18.06027	0	0.004620321	0
75644.1	17.43968	0	0.004250294	0
75663.09	16.3402	0	0.003626802	0
75682.09	15.39852	0	0.00312495	0
75701.08	14.59123	0	0.002719771	0
75720.08	13.89303	0	0.002388352	0
75739.07	13.28533	0	0.002114557	0
75756.88	12.7836	0	0.001899054	0
75774.69	12.33743	0	0.001715616	0
75792.5	11.93851	0	0.001558292	0
75810.31	11.58004	0	0.001422433	0
75828.12	11.25639	0	0.00130436	0
75845.93	10.96293	0	0.001201147	0
75863.74	10.69591	0	0.001110505	0
75881.54	10.45701	0	0.001032661	0
75917.16	10.02536	0	8.97E-04	0
75952.77	9.65835	0	7.89E-04	0
75988.39	9.342799	0	7.02E-04	0
76024	9.068985	0	6.30E-04	0
76064.37	8.799332	0	5.63E-04	0
76104.74	8.565061	0	5.08E-04	0
76145.11	8.35973	0	4.62E-04	0
76185.47	8.178398	0	4.24E-04	0
76225.84	8.019221	0	3.93E-04	0
76266.2	7.877014	0	3.66E-04	0
76306.57	7.745189	0	3.42E-04	0
76346.93	7.62818	0	3.21E-04	0
76427.66	7.423558	0	2.88E-04	0
76508.39	7.252785	0	2.63E-04	0
76589.12	7.108584	0	2.44E-04	0
76669.85	6.985694	0	2.29E-04	0
76736.34	6.897952	0	2.20E-04	0
76802.82	6.82417	0	2.13E-04	0
76935.79	6.690516	0	2.01E-04	0
77068.76	6.58374	0	1.94E-04	0
77201.73	6.498772	0	1.91E-04	0
77353.7	6.424146	0	1.92E-04	0
77505.66	6.368984	0	1.95E-04	0
77657.63	6.331142	0	2.01E-04	0
77809.59	6.309561	0	2.10E-04	0
78009.05	6.307318	0	2.26E-04	0
78208.5	6.333572	0	2.48E-04	0
78407.96	6.392092	0	2.76E-04	0
78607.41	6.49702	0	3.13E-04	0
78707.14	6.566447	0	3.35E-04	0
78806.87	6.657454	0	3.61E-04	0
78906.6	6.762963	0	3.91E-04	0
79006.32	6.890239	0	4.25E-04	0
79106.05	7.052708	0	4.66E-04	0
79205.78	7.240401	0	5.12E-04	0
79305.51	7.470441	0	5.67E-04	0
79405.23	7.746256	0	6.31E-04	0
79509.71	8.115478	0	7.14E-04	0
79614.19	8.571734	0	8.14E-04	0
79718.67	9.146958	0	9.37E-04	0
79823.14	9.890043	0	0.001092558	0
79875.38	10.32906	0	0.001183257	0
79927.62	10.83069	0	0.001285858	0
80032.09	12.07546	0	0.001536455	0
80084.33	12.8199	0	0.001684526	0
80136.57	13.7102	0	0.001859497	0
80188.81	14.71239	0	0.002054875	0
80241.04	15.83957	0	0.002272963	0
80319.16	17.89179	0	0.002664702	0
80397.28	20.39633	0	0.003135696	0
80475.4	23.41595	0	0.003693781	0
80553.52	26.91135	0	0.004324439	0
80631.64	30.58365	0	0.00497847	0
80709.76	34.11205	0	0.005579946	0
80748.82	35.67131	0	0.005835952	0
80787.88	36.85246	0	0.006016056	0
80826.94	37.69674	0	0.006131492	0
80866	38.19827	0	0.006181668	0
80914.24	38.06935	0	0.006105538	0
80962.47	37.2865	0	0.005912627	0
81010.71	35.98966	0	0.005630796	0
81058.94	34.29962	0	0.005283692	0
81251.87	26.19847	0	0.003728371	0
81348.34	22.60533	0	0.003069769	0
81396.57	21.05797	0	0.002792119	0
81444.8	19.66461	0	0.002545262	0
81493.04	18.37971	0	0.002320034	0
81541.27	17.27742	0	0.002130865	0
81637.73	15.36691	0	0.001810702	0
81740.42	13.79221	0	0.001562548	0
81791.77	13.11616	0	0.001461988	0
81843.11	12.53471	0	0.001382939	0
81894.46	12.01226	0	0.001319363	0
81945.8	11.53667	0	0.001269124	0
81997.15	11.12219	0	0.001239407	0
82048.49	10.74605	0	0.001227032	0
82083.5	10.51821	0	0.001234555	0
82118.51	10.30956	0	0.001256844	0
82153.52	10.11992	0	0.00129815	0
82188.52	9.949755	0	0.001365046	0
82223.53	9.800402	0	0.001468047	0
82241.03	9.732391	0	0.001533277	0
82258.53	9.672461	0	0.001617862	0
82276.04	9.619872	0	0.001722857	0
82293.54	9.575674	0	0.001853505	0
82311.04	9.541376	0	0.002017644	0
82328.54	9.519166	0	0.002226317	0
82342.55	9.511944	0	0.002434983	0
82356.55	9.515743	0	0.002689547	0
82370.55	9.535502	0	0.003013978	0
82384.55	9.574924	0	0.003428675	0
82391.56	9.603995	0	0.003680604	0
82398.56	9.640652	0	0.003969264	0
82405.56	9.686313	0	0.004302501	0
82412.56	9.742712	0	0.004689815	0
82419.56	9.812054	0	0.005143394	0
82426.56	9.897128	0	0.005678808	0
82433.56	10.00126	0	0.006314866	0
82440.56	10.12875	0	0.007076033	0
82446.98	10.27234	0	0.007919122	0
82453.4	10.44916	0	0.008945403	0
82459.82	10.66832	0	0.01020818	0
82466.24	10.94256	0	0.0117829	0
82472.66	11.29042	0	0.01378017	0
82475.87	11.50001	0	0.01498576	0
82479.08	11.73914	0	0.01636431	0
82482.29	12.01338	0	0.01794982	0
82485.5	12.3296	0	0.01978459	0
82488.71	12.69644	0	0.02192192	0
82491.91	13.12353	0	0.02442225	0
82495.41	13.67804	0	0.02768733	0
82498.91	14.34887	0	0.0316642	0
82502.41	15.171	0	0.03657505	0
82505.91	16.19227	0	0.04272675	0
82507.66	16.79737	0	0.0463959	0
82509.41	17.47894	0	0.05054868	0
82511.16	18.24948	0	0.05526715	0
82512.91	19.12372	0	0.06064896	0
82514.66	20.11903	0	0.06680978	0
82516.41	21.25554	0	0.07388539	0
82518.16	22.55635	0	0.08203279	0
82519.91	24.04718	0	0.09142958	0
82521.4	25.48699	0	0.1005602	0
82522.89	27.10196	0	0.1108621	0
82524.38	28.90856	0	0.1224574	0
82525.87	30.92065	0	0.1354549	0
82527.36	33.14733	0	0.1499365	0
82528.85	35.59011	0	0.1659381	0
82531.82	41.05334	0	0.2021561	0
82537.78	53.1181	0	0.2846324	0
82540.76	58.31405	0	0.3219722	0
82542.25	60.30377	0	0.3370236	0
82543.73	61.73475	0	0.34859	0
82545.37	62.58676	0	0.3567496	0
82547	62.60552	0	0.3595	0
82549.56	60.95684	0	0.3527175	0
82552.12	57.47773	0	0.3334972	0
82554.68	52.6541	0	0.3047564	0
82557.24	47.10058	0	0.2703978	0
82562.36	36.03928	0	0.1996426	0
82564.92	31.2698	0	0.1683726	0
82567.47	27.2291	0	0.1415225	0
82570.24	23.63382	0	0.1173253	0
82571.63	22.11349	0	0.1069942	0
82573.01	20.77095	0	0.09781587	0
82575.78	18.51148	0	0.08223613	0
82578.54	16.73476	0	0.06984764	0
82581.31	15.32032	0	0.05987982	0
82584.08	14.18942	0	0.05182885	0
82586.85	13.276	0	0.045263	0
82589.61	12.53264	0	0.0398702	0
82592.15	11.9636	0	0.03570718	0
82594.69	11.48232	0	0.03215918	0
82597.23	11.0721	0	0.02911287	0
82599.76	10.72127	0	0.02648951	0
82602.3	10.41692	0	0.02419862	0
82604.83	10.15342	0	0.02220265	0
82607.37	9.922175	0	0.02044053	0
82609.9	9.719752	0	0.01888938	0
82614.98	9.38098	0	0.01627373	0
82620.05	9.112457	0	0.0141817	0
82625.12	8.895708	0	0.01248052	0
82630.19	8.718351	0	0.01108058	0
82635.04	8.577131	0	0.009961583	0
82639.88	8.45764	0	0.009012874	0
82644.72	8.355006	0	0.008197822	0
82649.56	8.26607	0	0.007492657	0
82654.41	8.188321	0	0.006878271	0
82659.25	8.120139	0	0.006342317	0
82668.93	8.005912	0	0.005454666	0
82678.62	7.913745	0	0.00475406	0
82688.3	7.837631	0	0.004192393	0
82697.99	7.773243	0	0.003734586	0
82707.67	7.718061	0	0.003359825	0
82720.59	7.654487	0	0.002952519	0
82733.5	7.599163	0	0.002622759	0
82746.41	7.550229	0	0.002354333	0
82759.32	7.506105	0	0.002132888	0
82772.24	7.46564	0	0.001947858	0
82785.15	7.428089	0	0.001791827	0
82798.06	7.392833	0	0.001658886	0
82810.97	7.359434	0	0.001544653	0
82823.89	7.327614	0	0.001446413	0
82836.8	7.297327	0	0.00136319	0
82862.62	7.239044	0	0.001218921	0
82888.44	7.184049	0	0.001105566	0
82914.26	7.131623	0	0.001014916	0
82951.16	7.06022	0	9.14E-04	0
82988.05	6.99211	0	8.36E-04	0
83024.94	6.926637	0	7.75E-04	0
83061.83	6.863947	0	7.28E-04	0
83098.72	6.8024	0	6.86E-04	0
83135.61	6.743058	0	6.54E-04	0
83209.39	6.628264	0	6.04E-04	0
83283.18	6.518385	0	5.70E-04	0
83356.96	6.411721	0	5.46E-04	0
83504.52	6.202534	0	5.23E-04	0
83585.69	6.085514	0	5.23E-04	0
83666.85	5.963641	0	5.30E-04	0
83748.01	5.836571	0	5.44E-04	0
83829.17	5.693572	0	5.71E-04	0
83910.34	5.530564	0	6.13E-04	0
83950.92	5.435612	0	6.44E-04	0
83991.5	5.331616	0	6.82E-04	0
84032.08	5.215589	0	7.29E-04	0
84072.66	5.080776	0	7.92E-04	0
84113.24	4.921895	0	8.77E-04	0
84153.82	4.732052	0	9.93E-04	0
84175.96	4.610241	0	0.001076579	0
84198.09	4.472398	0	0.001180774	0
84220.23	4.318947	0	0.00130627	0
84242.36	4.139404	0	0.001471758	0
84253.43	4.0388	0	0.001573076	0
84264.5	3.929862	0	0.001690176	0
84275.57	3.811565	0	0.001826509	0
84286.63	3.682802	0	0.00198647	0
84297.7	3.541899	0	0.002176447	0
84308.76	3.387741	0	0.00240334	0
84319.83	3.219192	0	0.002674954	0
84330.89	3.032887	0	0.003011275	0
84340.12	2.862418	0	0.003356149	0
84349.34	2.6777	0	0.003775864	0
84358.57	2.477642	0	0.004294824	0
84367.79	2.262775	0	0.004945199	0
84377.02	2.034414	0	0.005776723	0
84381.63	1.9168	0	0.006280674	0
84386.24	1.798208	0	0.006858365	0
84390.85	1.680294	0	0.007523447	0
84395.46	1.56552	0	0.008293528	0
84400.07	1.457617	0	0.009193138	0
84404.68	1.362091	0	0.01025449	0
84408.37	1.299744	0	0.01124649	0
84412.06	1.255863	0	0.01239063	0
84415.75	1.237983	0	0.01371609	0
84419.43	1.256329	0	0.01525501	0
84421.97	1.297226	0	0.01646699	0
84424.51	1.367858	0	0.01782123	0
84427.05	1.47551	0	0.01933759	0
84429.58	1.628378	0	0.02103112	0
84432.12	1.838479	0	0.02293953	0
84434.66	2.118426	0	0.02508284	0
84435.93	2.289393	0	0.02625119	0
84437.2	2.483933	0	0.02748864	0
84438.47	2.704451	0	0.0287986	0
84439.73	2.951456	0	0.03017311	0
84442.06	3.491512	0	0.03292093	0
84444.39	4.155399	0	0.03594812	0
84446.72	4.96265	0	0.03926152	0
84449.04	5.928319	0	0.04283983	0
84451.37	7.078549	0	0.04669156	0
84453.69	8.417028	0	0.05073899	0
84456.02	9.961708	0	0.0549448	0
84458.34	11.69523	0	0.05917076	0
84462.26	15.01105	0	0.06601638	0
84466.17	18.63116	0	0.07178929	0
84470.09	22.27001	0	0.07569421	0
84474	25.54135	0	0.07707216	0
84477.14	27.67662	0	0.07617915	0
84480.27	29.2348	0	0.07361416	0
84483.41	30.17581	0	0.0696448	0
84486.54	30.51565	0	0.06469385	0
84491.26	30.08247	0	0.05629294	0
84495.97	28.86449	0	0.04788196	0
84500.69	27.23817	0	0.04022422	0
84505.4	25.49456	0	0.03369082	0
84510.12	23.79809	0	0.02828451	0
84514.83	22.23969	0	0.0239068	0
84519.55	20.84198	0	0.02036866	0
84524.26	19.61105	0	0.01751868	0
84527.64	18.82157	0	0.01581192	0
84531.01	18.10534	0	0.01434176	0
84534.38	17.45332	0	0.01306644	0
84537.75	16.85912	0	0.01195578	0
84541.12	16.31688	0	0.01098487	0
84544.49	15.82128	0	0.0101331	0
84551.23	14.9503	0	0.008719143	0
84557.98	14.20929	0	0.007599224	0
84564.72	13.57374	0	0.006699891	0
84571.46	13.02393	0	0.005969431	0
84578.2	12.54486	0	0.005370664	0
84585.85	12.0714	0	0.004814991	0
84593.49	11.65976	0	0.004362493	0
84601.13	11.29846	0	0.003990235	0
84608.77	10.97973	0	0.003682785	0
84616.42	10.69734	0	0.003428652	0
84624.06	10.44367	0	0.003214978	0
84639.34	10.00415	0	0.002879912	0
84654.63	9.639453	0	0.002643694	0
84669.91	9.332156	0	0.002481401	0
84685.19	9.069116	0	0.002376675	0
84700.47	8.841028	0	0.00231951	0
84714.86	8.652049	0	0.002304005	0
84731.05	8.464019	0	0.002328393	0
84747.23	8.297928	0	0.00239749	0
84763.42	8.150569	0	0.002515316	0
84779.6	8.020419	0	0.00268978	0
84795.79	7.90701	0	0.002934637	0
84811.97	7.811964	0	0.003271006	0
84828.15	7.738728	0	0.003728978	0
84836.24	7.712414	0	0.0040175	0
84844.33	7.695819	0	0.004362057	0
84853.33	7.691362	0	0.00482447	0
84862.32	7.705972	0	0.005390549	0
84871.31	7.746398	0	0.006091865	0
84880.3	7.82269	0	0.006972153	0
84889.29	7.950033	0	0.008094076	0
84893.79	8.039787	0	0.008773419	0
84898.28	8.151522	0	0.009548117	0
84902.78	8.290423	0	0.01043882	0
84907.27	8.462001	0	0.01146352	0
84911.77	8.675584	0	0.01265698	0
84916.26	8.94157	0	0.01405294	0
84921.21	9.313084	0	0.01588592	0
84926.15	9.789294	0	0.01809755	0
84931.1	10.40479	0	0.02079655	0
84936.04	11.20117	0	0.02410092	0
84940.99	12.24061	0	0.02818734	0
84945.93	13.59525	0	0.03323582	0
84950.88	15.36495	0	0.03948386	0
84955.82	17.64699	0	0.0470992	0
84959.6	19.7984	0	0.05391053	0
84963.37	22.31155	0	0.06148114	0
84970.91	28.23511	0	0.07782084	0
84974.69	31.37209	0	0.08552463	0
84978.46	34.30114	0	0.09186921	0
84982.23	36.74211	0	0.09607727	0
84986	38.42928	0	0.09754791	0
84989.33	39.15148	0	0.09638085	0
84991.91	39.19157	0	0.09396327	0
84994.49	38.80247	0	0.09040227	0
84999.65	36.96476	0	0.08080745	0
85009.97	31.16671	0	0.05865318	0
85015.13	28.20434	0	0.04885001	0
85020.29	25.54899	0	0.04060879	0
85025.45	23.27001	0	0.03389593	0
85030.61	21.35626	0	0.02850431	0
85033.54	20.41545	0	0.0259367	0
85036.47	19.56812	0	0.02367248	0
85039.4	18.80457	0	0.02167269	0
85042.32	18.11792	0	0.01990839	0
85048.18	16.93115	0	0.01693965	0
85054.03	15.9556	0	0.01458174	0
85059.89	15.14423	0	0.01268329	0
85065.74	14.46501	0	0.01114223	0
85071.59	13.88815	0	0.009870542	0
85077.44	13.39319	0	0.008808664	0
85083.3	12.96507	0	0.007914097	0
85089.15	12.5937	0	0.007157782	0
85095.01	12.26826	0	0.006511282	0
85100.86	11.98223	0	0.005956517	0
85106.72	11.72847	0	0.005475608	0
85112.57	11.50288	0	0.005057561	0
85124.27	11.11944	0	0.004369027	0
85135.98	10.80724	0	0.003830854	0
85147.69	10.55109	0	0.003406336	0
85159.4	10.33449	0	0.00305918	0
85171.1	10.15062	0	0.002773773	0
85186.42	9.949575	0	0.002472355	0
85201.73	9.784028	0	0.002232877	0
85217.04	9.646205	0	0.00203966	0
85232.35	9.530612	0	0.001881894	0
85247.66	9.434998	0	0.001754374	0
85262.97	9.353414	0	0.001647339	0
85278.28	9.282109	0	0.001554386	0
85293.59	9.22252	0	0.001477269	0
85324.21	9.128809	0	0.001354811	0
85354.83	9.063384	0	0.001265242	0
85385.45	9.020352	0	0.001199236	0
85416.07	8.996254	0	0.001151091	0
85459.3	8.990254	0	0.001106536	0
85502.53	9.00789	0	0.001078682	0
85545.76	9.04591	0	0.001063795	0
85588.98	9.104297	0	0.001060278	0
85689.85	9.321571	0	0.001087758	0
85790.71	9.653891	0	0.001154702	0
85891.58	10.09951	0	0.001252953	0
85942.01	10.35556	0	0.001310644	0
85992.44	10.68432	0	0.00138567	0
86042.88	11.0148	0	0.001461095	0
86093.31	11.41292	0	0.001551713	0
86194.17	12.38898	0	0.001772114	0
86295.04	13.65064	0	0.002053182	0
86345.47	14.4166	0	0.002221925	0
86395.9	15.29582	0	0.002414023	0
86481.04	17.11123	0	0.002805784	0
86566.18	19.38177	0	0.003289135	0
86651.32	22.33618	0	0.003907963	0
86693.89	24.0794	0	0.004269341	0
86736.45	26.06144	0	0.004676876	0
86821.59	30.88446	0	0.005654668	0
86864.16	33.69354	0	0.006217427	0
86906.73	36.84998	0	0.006843108	0
86991.87	44.15313	0	0.008259188	0
87077	52.11312	0	0.009770322	0
87132	57.20906	0	0.01070131	0
87187	61.67132	0	0.01147909	0
87242	64.92959	0	0.01199523	0
87297	66.5091	0	0.01216497	0
87339.03	66.35408	0	0.01202378	0
87381.06	65.16261	0	0.01168374	0
87423.09	63.14042	0	0.0111885	0
87465.12	60.39525	0	0.01056257	0
87633.24	46.4314	0	0.007620756	0
87717.3	39.94089	0	0.006315643	0
87801.36	34.3822	0	0.005219336	0
87843.39	31.99649	0	0.004755457	0
87885.42	29.8562	0	0.00434267	0
87969.47	26.13328	0	0.003631711	0
88056.65	23.06854	0	0.003055408	0
88143.82	20.56193	0	0.002590139	0
88231	18.55602	0	0.002223174	0
88318.17	16.88997	0	0.001922159	0
88405.35	15.52967	0	0.001679873	0
88492.52	14.37924	0	0.001477522	0
88579.7	13.43524	0	0.001314088	0
88666.87	12.59793	0	0.001170632	0
88754.05	11.90606	0	0.001054203	0
88841.22	11.29826	0	9.53E-04	0
88928.4	10.7606	0	8.65E-04	0
89015.57	10.28659	0	7.89E-04	0
89102.75	9.880248	0	7.25E-04	0
89189.92	9.514544	0	6.68E-04	0
89364.27	8.884219	0	5.72E-04	0
89538.62	8.37799	0	4.99E-04	0
89712.97	7.948619	0	4.39E-04	0
89887.32	7.594102	0	3.92E-04	0
90061.66	7.27474	0	3.52E-04	0
90323.19	6.876383	0	3.06E-04	0
90584.71	6.537029	0	2.71E-04	0
90846.24	6.238747	0	2.45E-04	0
91107.76	5.969173	0	2.25E-04	0
91369.29	5.718906	0	2.10E-04	0
91630.81	5.480504	0	2.00E-04	0
91892.34	5.247664	0	1.94E-04	0
92153.86	5.014699	0	1.92E-04	0
92371.8	4.816065	0	1.94E-04	0
92589.74	4.60959	0	1.99E-04	0
92807.68	4.391673	0	2.09E-04	0
93025.61	4.158171	0	2.23E-04	0
93134.58	4.035808	0	2.32E-04	0
93243.55	3.906379	0	2.44E-04	0
93352.52	3.770466	0	2.58E-04	0
93461.48	3.627243	0	2.74E-04	0
93570.45	3.475756	0	2.94E-04	0
93679.42	3.314983	0	3.18E-04	0
93788.39	3.143737	0	3.48E-04	0
93897.35	2.960607	0	3.84E-04	0
93991.79	2.790334	0	4.23E-04	0
94086.23	2.609277	0	4.72E-04	0
94133.45	2.516605	0	4.98E-04	0
94180.67	2.419146	0	5.29E-04	0
94275.11	2.214584	0	6.05E-04	0
94369.55	1.997999	0	7.03E-04	0
94416.77	1.885039	0	7.63E-04	0
94463.99	1.769137	0	8.34E-04	0
94511.21	1.651093	0	9.18E-04	0
94558.43	1.531699	0	0.001017524	0
94605.65	1.411965	0	0.001135916	0
94652.86	1.29345	0	0.001279505	0
94703.72	1.171265	0	0.001476249	0
94729.15	1.114153	0	0.001595699	0
94754.57	1.061153	0	0.001732567	0
94780	1.013735	0	0.001890583	0
94805.42	0.9739789	0	0.002074391	0
94830.85	0.9446976	0	0.002290573	0
94856.27	0.9299374	0	0.002547733	0
94878.07	0.9332471	0	0.002810325	0
94899.86	0.9535577	0	0.003114876	0
94921.66	1.001543	0	0.003484773	0
94943.45	1.084523	0	0.003932553	0
94954.35	1.143061	0	0.004193045	0
94965.25	1.215667	0	0.004482787	0
94976.15	1.304879	0	0.004806292	0
94987.04	1.413728	0	0.00516872	0
94997.94	1.546307	0	0.005577466	0
