						
						
Energy	total	scatter	capture	fission		
4935.153	5.934895	0	0.04163533	0		
4935.777	5.927029	0	0.03833102	0		
4936.4	5.920036	0	0.03541605	0		
4937.647	5.908101	0	0.03050806	0		
4938.583	5.900569	0	0.02747077	0		
4939.518	5.894001	0	0.02487363	0		
4940.454	5.888204	0	0.02263179	0		
4941.389	5.883048	0	0.02068745	0		
4942.325	5.87841	0	0.01898659	0		
4943.26	5.874212	0	0.01749306	0		
4945.13	5.866851	0	0.01500032	0		
4947.001	5.860536	0	0.0130156	0		
4948.871	5.854997	0	0.01141423	0		
4950.742	5.850036	0	0.01010515	0		
4952.612	5.8455	0	0.009014267	0		
4954.327	5.841623	0	0.008163055	0		
4956.042	5.837967	0	0.007430699	0		
4957.757	5.834489	0	0.006796915	0		
4959.471	5.831157	0	0.006245134	0		
4962.901	5.82482	0	0.00533478	0		
4966.33	5.818802	0	0.004620993	0		
4969.76	5.812998	0	0.00405073	0		
4973.189	5.807341	0	0.003588255	0		
4976.618	5.801784	0	0.003208028	0		
4980.047	5.796294	0	0.002894119	0		
4985.036	5.788374	0	0.002522835	0		
4990.024	5.78049	0	0.002226412	0		
4995.012	5.772611	0	0.001988069	0		
5000	5.764712	0	0.001794047	0		
5005.849	5.755402	0	0.001609114	0		
5011.698	5.746025	0	0.00145902	0		
5017.547	5.736565	0	0.001336008	0		
5023.395	5.727016	0	0.001234148	0		
5029.244	5.717366	0	0.001149016	0		
5035.093	5.707602	0	0.001077833	0		
5046.79	5.687746	0	9.66E-04	0		
5058.488	5.667416	0	8.83E-04	0		
5070.185	5.646577	0	8.22E-04	0		
5081.882	5.625202	0	7.76E-04	0		
5093.579	5.603243	0	7.42E-04	0		
5111.126	5.569022	0	7.09E-04	0		
5128.672	5.533439	0	6.89E-04	0		
5146.218	5.496472	0	6.78E-04	0		
5163.764	5.457959	0	6.76E-04	0		
5195.932	5.381818	0	6.92E-04	0		
5228.1	5.298948	0	7.25E-04	0		
5260.268	5.207777	0	7.76E-04	0		
5292.435	5.106093	0	8.46E-04	0		
5324.603	4.993344	0	9.35E-04	0		
5356.77	4.865242	0	0.00105041	0		
5372.854	4.795515	0	0.001118437	0		
5388.938	4.71931	0	0.001198623	0		
5421.105	4.552373	0	0.001387714	0		
5441.576	4.430647	0	0.001540445	0		
5462.046	4.294871	0	0.001725166	0		
5482.517	4.142841	0	0.001949783	0		
5502.987	3.974799	0	0.002216347	0		
5523.458	3.78011	0	0.002559131	0		
5543.928	3.556079	0	0.002996243	0		
5554.163	3.431132	0	0.003260513	0		
5564.398	3.296215	0	0.003563076	0		
5574.633	3.150002	0	0.003912205	0		
5584.868	2.99075	0	0.004319638	0		
5595.835	2.803586	0	0.004837784	0		
5606.801	2.597211	0	0.005462282	0		
5617.768	2.368977	0	0.00622537	0		
5628.734	2.116223	0	0.007172057	0		
5634.218	1.981898	0	0.007714004	0		
5639.701	1.838757	0	0.00834263	0		
5645.184	1.688337	0	0.009056562	0		
5650.667	1.530636	0	0.009872151	0		
5656.15	1.365864	0	0.01081053	0		
5661.633	1.194637	0	0.01189882	0		
5667.116	1.018219	0	0.01317235	0		
5672.599	0.8389272	0	0.01467789	0		
5679.179	0.6259073	0	0.01688311	0		
5685.758	0.4256432	0	0.01963544	0		
5689.048	0.337169	0	0.02130116	0		
5690.693	0.2974126	0	0.02221998	0		
5692.338	0.2616797	0	0.02320587	0		
5693.983	0.2308467	0	0.02426661	0		
5695.628	0.2057627	0	0.02540798	0		
5696.451	0.1956865	0	0.02601149	0		
5697.273	0.1874772	0	0.02663745	0		
5698.095	0.1813077	0	0.02728799	0		
5698.917	0.1773831	0	0.02796468	0		
5699.648	0.1759538	0	0.02858968	0		
5700.379	0.1766295	0	0.0292377	0		
5701.385	0.1813114	0	0.03016923	0		
5702.39	0.1907663	0	0.03114866	0		
5703.396	0.205553	0	0.03218146	0		
5704.401	0.2262497	0	0.03326949	0		
5705.407	0.2535807	0	0.03441925	0		
5706.412	0.2882572	0	0.03563322	0		
5707.417	0.3311621	0	0.03691773	0		
5708.422	0.3832617	0	0.03827859	0		
5709.428	0.445713	0	0.03972366	0		
5710.433	0.5196227	0	0.04125718	0		
5711.438	0.6064392	0	0.04288842	0		
5712.443	0.7077404	0	0.04462617	0		
5713.449	0.8254443	0	0.04648213	0		
5714.454	0.9613599	0	0.04846358	0		
5715.459	1.117926	0	0.05058463	0		
5716.464	1.29781	0	0.05285912	0		
5717.47	1.504291	0	0.05530519	0		
5718.475	1.740482	0	0.05793566	0		
5719.48	2.010638	0	0.06077295	0		
5720.485	2.319461	0	0.0638399	0		
5721.49	2.672414	0	0.06716261	0		
5722.495	3.07586	0	0.07077099	0		
5723.5	3.537239	0	0.07469948	0		
5724.505	4.065284	0	0.07898783	0		
5725.511	4.670931	0	0.08368707	0		
5726.516	5.365161	0	0.0888416	0		
5727.521	6.163012	0	0.0945187	0		
5728.526	7.081764	0	0.1007922	0		
5729.532	8.143282	0	0.1077566	0		
5730.537	9.370475	0	0.1155016	0		
5731.542	10.79463	0	0.124157	0		
5732.547	12.45268	0	0.1338709	0		
5733.553	14.392	0	0.1448331	0		
5734.558	16.66462	0	0.1572383	0		
5735.563	19.34159	0	0.1713605	0		
5736.568	22.50938	0	0.1875226	0		
5737.574	26.28061	0	0.2061428	0		
5738.579	30.78491	0	0.227677	0		
5739.584	36.1995	0	0.2527544	0		
5740.589	42.74555	0	0.282136	0		
5741.595	50.71354	0	0.3168041	0		
5742.6	60.44601	0	0.3578575	0		
5743.605	72.40137	0	0.4067477	0		
5744.61	87.13812	0	0.4651562	0		
5745.615	105.3247	0	0.5349765	0		
5746.62	127.713	0	0.6181406	0		
5747.625	155.0495	0	0.7162232	0		
5748.63	187.8754	0	0.829708	0		
5749.427	217.8353	0	0.9296271	0		
5750.223	250.7931	0	1.035715	0		
5751.815	321.4689	0	1.248654	0		
5752.612	355.648	0	1.342405	0		
5753.408	385.8755	0	1.41708	0		
5754.204	409.7556	0	1.465546	0		
5755	425.2626	0	1.482677	0		
5755.797	431.2004	0	1.466599	0		
5756.396	429.2325	0	1.433645	0		
5756.994	422.1252	0	1.385088	0		
5758.191	395.2374	0	1.252804	0		
5759.388	357.4641	0	1.095937	0		
5760.585	315.833	0	0.937914	0		
5761.782	275.4785	0	0.7939876	0		
5762.979	239.2046	0	0.6709263	0		
5764.176	208.0038	0	0.569564	0		
5765.372	181.8142	0	0.4877832	0		
5766.223	165.9096	0	0.4397273	0		
5767.073	152.006	0	0.3988418	0		
5767.923	139.834	0	0.3640293	0		
5768.773	129.1596	0	0.3343737	0		
5769.624	119.7588	0	0.3090471	0		
5770.474	111.4638	0	0.2874231	0		
5772.174	97.54199	0	0.2530406	0		
5773.875	86.4148	0	0.2279162	0		
5775.575	77.42889	0	0.2099422	0		
5777.276	70.07906	0	0.1976125	0		
5778.976	64.00873	0	0.189942	0		
5780.577	59.21619	0	0.1864035	0		
5782.177	55.15158	0	0.1861403	0		
5784.078	51.09241	0	0.1899575	0		
5785.978	47.72508	0	0.1984229	0		
5787.879	44.93509	0	0.2120902	0		
5789.779	42.65037	0	0.2319588	0		
5791.68	40.82433	0	0.2596965	0		
5792.63	40.07821	0	0.2772475	0		
5793.58	39.44379	0	0.2978065	0		
5794.531	38.92484	0	0.3219746	0		
5795.481	38.53087	0	0.350474	0		
5796.431	38.2743	0	0.3843446	0		
5797.381	38.17325	0	0.4248999	0		
5798.382	38.26243	0	0.476764	0		
5799.382	38.59254	0	0.5406293	0		
5800.382	39.22356	0	0.6204047	0		
5801.382	40.24458	0	0.7216952	0		
5801.883	40.94263	0	0.7830112	0		
5802.383	41.79281	0	0.8530535	0		
5802.883	42.82581	0	0.9337484	0		
5803.383	44.0796	0	1.027425	0		
5803.883	45.60378	0	1.137121	0		
5804.383	47.46418	0	1.266863	0		
5804.883	49.74959	0	1.422077	0		
5805.383	52.58186	0	1.610206	0		
5805.934	56.54208	0	1.868205	0		
5806.209	58.94212	0	2.022613	0		
5806.484	61.69324	0	2.198312	0		
5806.759	64.86136	0	2.399326	0		
5807.034	68.52658	0	2.630547	0		
5807.309	72.78567	0	2.897884	0		
5807.584	77.75469	0	3.208423	0		
5807.859	83.57114	0	3.570564	0		
5808.134	90.39557	0	3.994114	0		
5808.409	98.4117	0	4.490298	0		
5808.684	107.8246	0	5.071649	0		
5808.959	118.8559	0	5.751716	0		
5809.234	131.7353	0	6.544548	0		
5809.509	146.6878	0	7.463908	0		
5809.784	163.9157	0	8.52219	0		
5810.059	183.5764	0	9.729046	0		
5810.334	205.7556	0	11.08977	0		
5810.609	230.4391	0	12.60354	0		
5810.884	257.4837	0	14.26168	0		
5811.434	317.2995	0	17.9285	0		
5811.984	380.7621	0	21.81951	0		
5812.488	436.1893	0	25.22008	0		
5812.992	482.332	0	28.05514	0		
5813.496	512.9305	0	29.94211	0		
5813.748	520.8768	0	30.43682	0		
5814	523.4396	0	30.60282	0		
5814.253	520.4909	0	30.43225	0		
5814.506	512.1228	0	29.93057	0		
5815.011	480.6965	0	28.02929	0		
5815.517	433.6725	0	25.17397	0		
5816.022	377.5645	0	21.76198	0		
5816.627	307.3763	0	17.49045	0		
5817.231	242.4917	0	13.54037	0		
5817.534	213.7023	0	11.78771	0		
5817.836	187.9749	0	10.22167	0		
5818.138	165.295	0	8.841451	0		
5818.44	145.587	0	7.64251	0		
5818.705	130.5929	0	6.730756	0		
5818.969	117.6115	0	5.941817	0		
5819.234	106.3464	0	5.257649	0		
5819.498	96.67827	0	4.670957	0		
5819.763	88.33279	0	4.16503	0		
5820.027	81.18507	0	3.732224	0		
5820.291	75.03092	0	3.360088	0		
5820.555	69.71941	0	3.03941	0		
5820.82	65.10313	0	2.761203	0		
5821.084	61.10443	0	2.520696	0		
5821.348	57.60988	0	2.310977	0		
5821.612	54.5402	0	2.127202	0		
5822.141	49.41429	0	1.821541	0		
5822.669	45.34257	0	1.580213	0		
5823.123	42.46283	0	1.410614	0		
5823.576	40.03007	0	1.268258	0		
5824.029	37.94667	0	1.147188	0		
5824.482	36.14466	0	1.043249	0		
5824.936	34.56906	0	0.9530934	0		
5825.389	33.1867	0	0.8746649	0		
5825.842	31.96246	0	0.8058304	0		
5826.295	30.87137	0	0.745062	0		
5827.202	29.01	0	0.6429309	0		
5828.108	27.48572	0	0.5611027	0		
5829.014	26.21318	0	0.4943781	0		
5829.92	25.13354	0	0.4391665	0		
5830.827	24.20354	0	0.3928418	0		
5831.733	23.39453	0	0.3536371	0		
5832.64	22.68205	0	0.3200863	0		
5833.546	22.05045	0	0.2912168	0		
5834.453	21.48482	0	0.2661458	0		
5835.359	20.97565	0	0.2442791	0		
5837.172	20.09154	0	0.2080789	0		
5838.985	19.34721	0	0.1795595	0		
5840.798	18.70918	0	0.1567192	0		
5842.611	18.15374	0	0.1381587	0		
5844.423	17.66192	0	0.1227831	0		
5846.236	17.22031	0	0.1098412	0		
5848.049	16.82118	0	0.09888084	0		
5849.862	16.45786	0	0.08952875	0		
5851.675	16.12486	0	0.08148322	0		
5853.488	15.81778	0	0.07450887	0		
5855.301	15.5331	0	0.06842128	0		
5858.926	15.02017	0	0.0583533	0		
5862.552	14.56845	0	0.05041558	0		
5866.177	14.16622	0	0.04404821	0		
5869.803	13.80661	0	0.03891415	0		
5873.428	13.47833	0	0.0346137	0		
5877.054	13.1781	0	0.03099978	0		
5880.68	12.90237	0	0.02793991	0		
5884.306	12.64777	0	0.02532266	0		
5887.931	12.41201	0	0.02307096	0		
5891.557	12.1929	0	0.02111934	0		
5895.182	11.98847	0	0.01941344	0		
5902.433	11.61737	0	0.01658343	0		
5909.684	11.28933	0	0.01435169	0		
5916.935	10.99643	0	0.0125543	0		
5924.186	10.73586	0	0.01111209	0		
5931.437	10.49651	0	0.009884041	0		
5938.689	10.2806	0	0.008871043	0		
5945.94	10.08277	0	0.00800903	0		
5953.191	9.899759	0	0.007263202	0		
5960.442	9.731082	0	0.006622549	0		
5967.694	9.576003	0	0.006073885	0		
5974.945	9.431692	0	0.005592885	0		
5989.447	9.169879	0	0.00478882	0		
6003.95	8.941002	0	0.004161759	0		
6018.452	8.736596	0	0.003653616	0		
6032.955	8.556057	0	0.003250825	0		
6047.457	8.38912	0	0.002904121	0		
6061.96	8.239892	0	0.00262511	0		
6076.462	8.102177	0	0.00238679	0		
6090.965	7.973995	0	0.002180868	0		
6105.467	7.85489	0	0.002004412	0		
6134.472	7.641898	0	0.001727788	0		
6163.477	7.450912	0	0.001513949	0		
6192.482	7.279475	0	0.001353161	0		
6221.487	7.120767	0	0.0012261	0		
6250.492	6.974117	0	0.001131562	0		
6279.496	6.833206	0	0.001053186	0		
6318.17	6.65496	0	9.80E-04	0		
6356.843	6.482388	0	9.32E-04	0		
6395.516	6.311779	0	9.05E-04	0		
6434.189	6.139748	0	8.98E-04	0		
6472.863	5.96298	0	9.10E-04	0		
6511.536	5.778031	0	9.41E-04	0		
6550.209	5.581065	0	9.94E-04	0		
6588.882	5.367607	0	0.001073375	0		
6627.556	5.132342	0	0.001185941	0		
6646.893	5.004464	0	0.001257905	0		
6666.229	4.868237	0	0.001343053	0		
6685.566	4.722562	0	0.001443703	0		
6704.902	4.566052	0	0.001563044	0		
6724.239	4.397056	0	0.001705243	0		
6743.575	4.213667	0	0.001875743	0		
6762.912	4.0136	0	0.002081835	0		
6782.249	3.794181	0	0.002333365	0		
6801.586	3.552232	0	0.002643935	0		
6820.922	3.284017	0	0.003032729	0		
6840.259	2.985527	0	0.003525857	0		
6849.927	2.823466	0	0.00382345	0		
6859.595	2.651533	0	0.00416564	0		
6869.264	2.469385	0	0.004559959	0		
6878.932	2.276435	0	0.005017342	0		
6888.6	2.072137	0	0.005551924	0		
6898.268	1.856153	0	0.006181974	0		
6907.03	1.650261	0	0.00685574	0		
6915.792	1.435139	0	0.007652507	0		
6924.554	1.211999	0	0.008603523	0		
6933.316	0.9831864	0	0.009750151	0		
6942.078	0.7528224	0	0.01114833	0		
6950.84	0.5262264	0	0.01283108	0		
6955.221	0.4183818	0	0.01384494	0		
6959.602	0.3165632	0	0.01498384	0		
6961.793	0.2684381	0	0.01560239	0		
6963.983	0.2231051	0	0.01626342	0		
6966.173	0.1809996	0	0.0169704	0		
6968.363	0.1424948	0	0.01772444	0		
6969.497	0.1241878	0	0.01813488	0		
6970.63	0.1071596	0	0.01855974	0		
6971.763	0.09150045	0	0.01900009	0		
6972.896	0.077315	0	0.01945655	0		
6974.029	0.06472164	0	0.01992985	0		
6974.596	0.05905868	0	0.02017329	0		
6975.162	0.05385445	0	0.02042083	0		
6975.729	0.04910868	0	0.02067345	0		
6976.295	0.04485664	0	0.02093037	0		
6976.862	0.04110255	0	0.02119262	0		
6977.428	0.03787966	0	0.0214594	0		
6977.768	0.03620433	0	0.0216221	0		
6978.108	0.03473039	0	0.02178667	0		
6978.448	0.03346267	0	0.02195314	0		
6978.788	0.03240615	0	0.02212154	0		
6979.128	0.03156591	0	0.0222919	0		
6979.468	0.03094716	0	0.02246425	0		
6979.808	0.03055521	0	0.02263861	0		
6980.147	0.03039562	0	0.02281451	0		
6980.374	0.03042057	0	0.02293345	0		
6980.601	0.03055319	0	0.02305333	0		
6980.847	0.03082048	0	0.02318431	0		
6981.092	0.03121656	0	0.02331588	0		
6981.338	0.03174692	0	0.02344913	0		
6981.583	0.03240952	0	0.02358298	0		
6981.829	0.03321206	0	0.02371854	0		
6982.074	0.03415038	0	0.02385472	0		
6982.319	0.03522983	0	0.02399209	0		
6982.564	0.03645282	0	0.02413065	0		
6982.848	0.03805335	0	0.02429278	0		
6983.131	0.03984721	0	0.02445598	0		
6983.414	0.04184362	0	0.02462084	0		
6983.697	0.04404653	0	0.02478738	0		
6984.264	0.04909779	0	0.02512619	0		
6984.83	0.05501649	0	0.0254714	0		
6985.397	0.06185831	0	0.02582442	0		
6985.963	0.06963546	0	0.0261842	0		
6986.53	0.07841373	0	0.02655222	0		
6987.096	0.08820257	0	0.02692739	0		
6987.663	0.09907939	0	0.02731129	0		
6988.229	0.1110509	0	0.02770279	0		
6988.796	0.1242067	0	0.02810353	0		
6989.362	0.1385494	0	0.02851235	0		
6989.929	0.1541797	0	0.02893097	0		
6990.495	0.1710934	0	0.02935816	0		
6991.628	0.2090923	0	0.03024231	0		
6992.761	0.252974	0	0.03116693	0		
6993.894	0.3032121	0	0.03213435	0		
6995.027	0.360345	0	0.03314724	0		
6996.16	0.4249734	0	0.03420856	0		
6996.991	0.4775175	0	0.03501962	0		
6997.822	0.5347221	0	0.03585978	0		
6999.484	0.6643119	0	0.03763309	0		
7001.146	0.8163511	0	0.0395407	0		
7002.807	0.9937125	0	0.04159507	0		
7004.469	1.200042	0	0.04381418	0		
7006.13	1.439043	0	0.04621291	0		
7007.792	1.715574	0	0.04881412	0		
7009.453	2.034594	0	0.05163739	0		
7011.115	2.402645	0	0.05471208	0		
7012.777	2.826731	0	0.05806639	0		
7014.439	3.315261	0	0.0617346	0		
7016.101	3.878105	0	0.06575628	0		
7017.763	4.526898	0	0.07017732	0		
7019.425	5.275409	0	0.07505105	0		
7021.087	6.13999	0	0.08043979	0		
7022.748	7.139504	0	0.08641278	0		
7024.41	8.29851	0	0.09306316	0		
7026.072	9.644572	0	0.1004891	0		
7027.734	11.21168	0	0.1088114	0		
7029.395	13.03995	0	0.1181678	0		
7031.057	15.18192	0	0.1287418	0		
7032.718	17.6967	0	0.1407275	0		
7034.38	20.66335	0	0.1543888	0		
7036.041	24.17222	0	0.1700113	0		
7037.703	28.3442	0	0.1879801	0		
7039.365	33.32262	0	0.2087316	0		
7041.027	39.28849	0	0.2328052	0		
7042.688	46.4624	0	0.2608343	0		
7044.35	55.13205	0	0.293631	0		
7046.012	65.63603	0	0.3320948	0		
7047.674	78.38696	0	0.3772685	0		
7049.335	93.85688	0	0.430245	0		
7050.315	104.4779	0	0.4656254	0		
7051.294	116.3318	0	0.5042698	0		
7052.273	129.5294	0	0.5463423	0		
7053.252	144.1492	0	0.59187	0		
7055.21	177.7733	0	0.6926284	0		
7057.168	216.8035	0	0.802986	0		
7059.126	259.312	0	0.9146223	0		
7061.084	301.2893	0	1.013714	0		
7063.042	336.9437	0	1.083095	0		
7064.021	350.4738	0	1.101714	0		
7065	360.2994	0	1.107906	0		
7066.505	367.3801	0	1.092543	0		
7067.547	366.4995	0	1.065296	0		
7068.588	361.2265	0	1.026502	0		
7070.671	339.9832	0	0.9240553	0		
7074.837	276.6259	0	0.6881453	0		
7076.92	244.3421	0	0.5816918	0		
7079.003	215.0356	0	0.4904021	0		
7081.086	189.5126	0	0.4144035	0		
7083.169	167.7505	0	0.352014	0		
7084.625	154.5816	0	0.3153408	0		
7086.08	142.923	0	0.2835793	0		
7087.536	132.5775	0	0.2559716	0		
7088.991	123.3697	0	0.2318656	0		
7090.447	115.1325	0	0.2106838	0		
7091.902	107.764	0	0.1920611	0		
7093.357	101.1589	0	0.1756488	0		
7094.812	95.22428	0	0.1611438	0		
7097.723	85.03977	0	0.1368268	0		
7100.634	76.67194	0	0.1174445	0		
7103.545	69.71681	0	0.1017928	0		
7106.455	63.87465	0	0.08900373	0		
7108.907	59.6454	0	0.07997032	0		
7111.358	55.9388	0	0.07222278	0		
7113.809	52.66892	0	0.06553033	0		
7116.26	49.76807	0	0.05971346	0		
7118.712	47.18331	0	0.05463365	0		
7121.163	44.88467	0	0.05020829	0		
7126.065	40.92758	0	0.04279422	0		
7130.968	37.64321	0	0.03685133	0		
7135.87	34.90062	0	0.03205998	0		
7140.773	32.58068	0	0.02814172	0		
7145.675	30.59723	0	0.0248992	0		
7149.965	29.08549	0	0.02250016	0		
7154.255	27.7469	0	0.02043203	0		
7158.545	26.55422	0	0.01863667	0		
7162.834	25.48575	0	0.01706854	0		
7167.124	24.52326	0	0.01569044	0		
7171.414	23.65247	0	0.01447338	0		
7179.993	22.14001	0	0.01243128	0		
7188.573	20.89139	0	0.01082551	0		
7197.152	19.80847	0	0.009484077	0		
7205.731	18.87958	0	0.008380947	0		
7214.31	18.07593	0	0.007464844	0		
7222.89	17.37425	0	0.006695866	0		
7231.469	16.75592	0	0.006043256	0		
7240.048	16.20621	0	0.005483556	0		
7248.627	15.71399	0	0.004999495	0		
7257.207	15.27074	0	0.004578119	0		
7265.786	14.86991	0	0.004209583	0		
7282.944	14.17484	0	0.003600742	0		
7291.524	13.87243	0	0.003348724	0		
7300.103	13.60384	0	0.003134381	0		
7317.261	13.10502	0	0.002747247	0		
7334.42	12.67603	0	0.002434106	0		
7351.578	12.30471	0	0.002179686	0		
7371.188	11.93672	0	0.001944265	0		
7390.798	11.61646	0	0.001754494	0		
7410.408	11.33515	0	0.001601494	0		
7430.018	11.08607	0	0.001479124	0		
7449.628	10.86392	0	0.00138335	0		
7469.238	10.66455	0	0.001311944	0		
7488.848	10.48464	0	0.001264448	0		
7508.457	10.3215	0	0.001242495	0		
7522.552	10.21418	0	0.001246838	0		
7536.646	10.11309	0	0.001269447	0		
7550.741	10.017	0	0.001309251	0		
7564.835	9.927894	0	0.001384057	0		
7578.93	9.8443	0	0.001502797	0		
7585.977	9.804495	0	0.001584174	0		
7593.024	9.766122	0	0.001687609	0		
7600.072	9.728987	0	0.001815554	0		
7607.119	9.693063	0	0.001970736	0		
7614.166	9.658699	0	0.002171943	0		
7621.213	9.625919	0	0.002431641	0		
7628.567	9.593578	0	0.002788468	0		
7632.244	9.578222	0	0.003010789	0		
7635.921	9.563493	0	0.003270958	0		
7639.598	9.549479	0	0.003578138	0		
7643.275	9.536295	0	0.003943873	0		
7646.952	9.52408	0	0.004382681	0		
7650.628	9.512969	0	0.004908471	0		
7653.846	9.504419	0	0.005466904	0		
7657.063	9.497305	0	0.006149196	0		
7660.28	9.491931	0	0.006987364	0		
7663.497	9.4888	0	0.008031731	0		
7666.715	9.48864	0	0.009356102	0		
7668.324	9.489995	0	0.0101554	0		
7669.932	9.492536	0	0.01106878	0		
7671.541	9.496486	0	0.01211952	0		
7673.149	9.502097	0	0.01333254	0		
7674.758	9.509719	0	0.01474381	0		
7676.366	9.519844	0	0.01640257	0		
7678.052	9.533901	0	0.01848401	0		
7679.737	9.552435	0	0.0210124	0		
7681.422	9.576771	0	0.02412305	0		
7683.107	9.608801	0	0.02800883	0		
7683.95	9.628534	0	0.03032753	0		
7684.793	9.651325	0	0.03295589	0		
7685.636	9.677739	0	0.0359517	0		
7686.478	9.708439	0	0.03938234	0		
7687.321	9.744379	0	0.04334627	0		
7688.163	9.786604	0	0.04795007	0		
7689.006	9.836703	0	0.05335738	0		
7689.848	9.896544	0	0.0597593	0		
7690.691	9.968962	0	0.06744797	0		
7691.534	10.0576	0	0.07679826	0		
7692.377	10.1677	0	0.08834895	0		
7693.219	10.30672	0	0.1028686	0		
7693.641	10.39075	0	0.1116218	0		
7694.062	10.48672	0	0.1216035	0		
7694.483	10.5975	0	0.1331106	0		
7694.904	10.72672	0	0.1465182	0		
7695.326	10.87984	0	0.162391	0		
7695.747	11.06345	0	0.1814134	0		
7696.168	11.28883	0	0.204753	0		
7696.589	11.57269	0	0.2341455	0		
7696.838	11.77814	0	0.25542	0		
7697.087	12.02038	0	0.2805082	0		
7697.336	12.30914	0	0.3104221	0		
7697.585	12.65698	0	0.3464655	0		
7697.834	13.07991	0	0.3903052	0		
7698.083	13.5982	0	0.4440495	0		
7698.332	14.23717	0	0.510332	0		
7698.581	15.02796	0	0.5923945	0		
7698.83	16.00827	0	0.6941608	0		
7699.079	17.22283	0	0.8202896	0		
7699.328	18.72363	0	0.9761935	0		
7699.577	20.56953	0	1.168006	0		
7699.826	22.82537	0	1.402484	0		
7700.075	25.56014	0	1.686817	0		
7700.324	28.84427	0	2.028352	0		
7700.572	32.7289	0	2.432426	0		
7700.821	37.30622	0	2.908656	0		
7701.07	42.61025	0	3.460605	0		
7701.319	48.67042	0	4.091363	0		
7701.568	55.49068	0	4.801369	0		
7701.817	63.04324	0	5.587758	0		
7702.066	71.26329	0	6.44381	0		
7702.563	89.20335	0	8.312691	0		
7703.176	112.3241	0	10.7225	0		
7703.789	133.1137	0	12.89108	0		
7704.2	143.7314	0	13.99994	0		
7704.61	150.4318	0	14.7013	0		
7705	152.5642	0	14.92698	0		
7705.364	150.6298	0	14.7289	0		
7705.728	145.0642	0	14.15248	0		
7706.113	135.7321	0	13.18363	0		
7706.498	123.6601	0	11.92892	0		
7707.969	69.73668	0	6.317338	0		
7708.32	58.47439	0	5.144361	0		
7708.67	48.64311	0	4.12015	0		
7708.845	44.28815	0	3.666364	0		
7709.02	40.30987	0	3.251771	0		
7709.195	36.70179	0	2.875705	0		
7709.37	33.45178	0	2.536911	0		
7709.545	30.54323	0	2.233668	0		
7709.72	27.95613	0	1.963896	0		
7709.895	25.66809	0	1.72527	0		
7710.07	23.65526	0	1.51531	0		
7710.245	21.89312	0	1.331467	0		
7710.42	20.35723	0	1.171197	0		
7710.595	19.0237	0	1.032015	0		
7710.77	17.86972	0	0.9115471	0		
7710.937	16.91618	0	0.8119825	0		
7711.103	16.0939	0	0.726103	0		
7711.27	15.37715	0	0.6512278	0		
7711.436	14.76028	0	0.5867705	0		
7711.603	14.22295	0	0.5306111	0		
7711.769	13.76023	0	0.4822354	0		
7711.935	13.35864	0	0.4402404	0		
7712.101	13.00942	0	0.403713	0		
7712.268	12.70326	0	0.3716798	0		
7712.434	12.4372	0	0.3438355	0		
7712.766	11.99774	0	0.2978285	0		
7713.099	11.65228	0	0.2616479	0		
7713.431	11.37708	0	0.2328172	0		
7713.764	11.15209	0	0.2092438	0		
7714.097	10.96526	0	0.1896676	0		
7714.43	10.80742	0	0.1731319	0		
7714.762	10.67246	0	0.1589971	0		
